;MERMAID;PB-0C1;4;Gas;21 530;3;INIT;47;;;;55;;;;;;;;;;54;;;;63;;;;;;;;40;;;;;;;;47;;;;;;;;;40;;;;;;;54;;;;47;54;;
;MERMAID;PB-0C1;5;Gas;41 690;3;INIT;49;;;;56;;;;;;;;;;56;;;;65;;;;;;;;24;;;;;;;;49;;;;;;;;;24;;;;;;;56;;;;49;56;;
;MERMAID;PB-0C1;6;Gas;30 860;3;INIT;50;;;;55;;;;;;;;;;53;;;;66;;;;;;;;38;;;;;;;;50;;;;;;;;;38;;;;;;;53;;;;50;53;;
;MERMAID;ZUE-NS;1;Barren;2 160;3;INIT;33;;;;63;;82;;;;;;;;;;60;;;;50;;;;;;;;;;;50;;;;;;;;50;;;60;;;;;;;;;33;;;33;60;;
;MERMAID;ZUE-NS;2;Barren;1 940;3;INIT;29;;;;59;;70;;;;;;;;;;63;;;;36;;;;;;;;;;;36;;;;;;;;36;;;59;;;;;;;;;29;;;29;59;;
;MERMAID;ZUE-NS;3;Barren;2 770;3;INIT;32;;;;56;;75;;;;;;;;;;59;;;;46;;;;;;;;;;;46;;;;;;;;46;;;56;;;;;;;;;32;;;32;56;;
;MERMAID;ZUE-NS;4;Storm;6 130;3;INIT;58;;;;56;;;;;;;;;;47;;;;67;;;;;;;;;;50;;;;;;47;;;;;;;;;;;;47;;50;;47;;;;56;56;;
;MERMAID;ZUE-NS;5;Gas;15 880;3;INIT;50;;;;59;;;;;;;;;;54;;;;65;;;;;;;;34;;;;;;;;50;;;;;;;;;34;;;;;;;54;;;;50;54;;
;MERMAID;ZUE-NS;6;Gas;19 370;3;INIT;50;;;;59;;;;;;;;;;55;;;;64;;;;;;;;32;;;;;;;;50;;;;;;;;;32;;;;;;;55;;;;50;55;;
;MERMAID;ZUE-NS;7;Storm;4 520;3;;66;;;;69;;;;;;;;;;43;;;;57;;;;;;;;;;66;;;;;;43;;;;;;;;;;;;43;;66;;43;;;;66;66;;
;MERMAID;ZUE-NS;8;Oceanic;4 410;3;INIT;110;;;;;;48;;66;;;;;;;;64;;;;;;;;61;;;;;;;;;;;;64;61;48;;;;;;;;;;;;;64;;61;;64;;
;MERMAID;L7-APB;1;Plasma;2 720;3;INIT;;;;;30;;;;;;;;39;;;;;;;;69;;52;;;;;;44;;;;30;39;;39;;;;30;;;;;;;;;;;;;44;;;44;;
;MERMAID;L7-APB;2;Barren;4 550;3;INIT;30;;;;53;;73;;;;;;;;;;56;;;;39;;;;;;;;;;;39;;;;;;;;39;;;53;;;;;;;;;30;;;30;53;;
;MERMAID;L7-APB;3;Storm;6 900;3;INIT;49;;;;52;;;;;;;;;;48;;;;64;;;;;;;;;;41;;;;;;48;;;;;;;;;;;;41;;41;;48;;;;49;49;;
;MERMAID;L7-APB;4;Gas;13 450;3;INIT;45;;;;52;;;;;;;;;;51;;;;61;;;;;;;;40;;;;;;;;45;;;;;;;;;40;;;;;;;51;;;;45;51;;
;MERMAID;L7-APB;5;Gas;15 770;3;INIT;47;;;;51;;;;;;;;;;51;;;;59;;;;;;;;17;;;;;;;;47;;;;;;;;;17;;;;;;;51;;;;47;51;;
;MERMAID;L7-APB;6;Gas;44 460;3;INIT;48;;;;54;;;;;;;;;;50;;;;62;;;;;;;;27;;;;;;;;48;;;;;;;;;27;;;;;;;50;;;;48;50;;
;MERMAID;L7-APB;7;Gas;20 050;3;INIT;45;;;;55;;;;;;;;;;53;;;;56;;;;;;;;36;;;;;;;;45;;;;;;;;;36;;;;;;;53;;;;45;53;;
;MERMAID;L7-APB;8;Gas;22 380;3;INIT;47;;;;52;;;;;;;;;;54;;;;60;;;;;;;;24;;;;;;;;47;;;;;;;;;24;;;;;;;54;;;;47;54;;
;MERMAID;L7-APB;9;Storm;4 430;3;INIT;42;;;;41;;;;;;;;;;54;;;;68;;;;;;;;;;34;;;;;;42;;;;;;;;;;;;34;;34;;54;;;;41;54;;
;MERMAID;ZTS-4D;1;Barren;6 450;3;INIT;31;;;;56;;79;;;;;;;;;;62;;;;41;;;;;;;;;;;41;;;;;;;;41;;;56;;;;;;;;;31;;;31;56;;
;MERMAID;ZTS-4D;2;Barren;2 310;3;INIT;30;;;;58;;75;;;;;;;;;;60;;;;41;;;;;;;;;;;41;;;;;;;;41;;;58;;;;;;;;;30;;;30;58;;
;MERMAID;ZTS-4D;3;Barren;2 580;3;INIT;33;;;;53;;66;;;;;;;;;;60;;;;33;;;;;;;;;;;33;;;;;;;;33;;;53;;;;;;;;;33;;;33;53;;
;MERMAID;ZTS-4D;4;Barren;6 930;3;INIT;33;;;;48;;60;;;;;;;;;;63;;;;27;;;;;;;;;;;27;;;;;;;;27;;;48;;;;;;;;;33;;;33;48;;
;MERMAID;ZTS-4D;5;Gas;56 050;3;INIT;47;;;;57;;;;;;;;;;53;;;;60;;;;;;;;34;;;;;;;;47;;;;;;;;;34;;;;;;;53;;;;47;53;;
;MERMAID;ZTS-4D;6;Gas;15 910;3;INIT;47;;;;54;;;;;;;;;;56;;;;65;;;;;;;;25;;;;;;;;47;;;;;;;;;25;;;;;;;56;;;;47;56;;
;MERMAID;ZTS-4D;7;Ice;8 100;3;INIT;98;;;;;;;;;;;;97;;;;50;;34;;;;;;45;;;;;;;;;;;;;;;;;;;;;;;;;34;;50;;45;;50;;
;SATYR;00GD-D;1;Barren;3 350;3;INIT;29;;;;50;;63;;;;;;;;;;59;;;;32;;;;;;;;;;;32;;;;;;;;32;;;50;;;;;;;;;29;;;29;50;;
;SATYR;00GD-D;2;Gas;14 310;3;INIT;48;;;;51;;;;;;;;;;50;;;;57;;;;;;;;18;;;;;;;;48;;;;;;;;;18;;;;;;;50;;;;48;50;;
;SATYR;00GD-D;3;Gas;33 810;3;INIT;45;;;;55;;;;;;;;;;50;;;;60;;;;;;;;25;;;;;;;;45;;;;;;;;;25;;;;;;;50;;;;45;50;;
;SATYR;00GD-D;4;Temperate;7 680;3;INIT;86;;54;;;;74;;17;;;;;;;;24;;;;;;;;;;;;;;;;;;;;17;;17;;;;;;;54;;;;;;24;;;;54;;
;SATYR;C1XD-X;1;Barren;2 780;3;INIT;37;;;;64;;82;;;;;;;;;;62;;;;39;;;;;;;;;;;39;;;;;;;;39;;;62;;;;;;;;;37;;;37;62;;
;SATYR;C1XD-X;2;Oceanic;5 660;3;INIT;100;;;;;;50;;60;;;;;;;;67;;;;;;;;57;;;;;;;;;;;;60;57;50;;;;;;;;;;;;;67;;57;;67;;
;SATYR;C1XD-X;3;Temperate;5 060;3;INIT;90;;64;;;;80;;22;;;;;;;;30;;;;;;;;;;;;;;;;;;;;22;;22;;;;;;;64;;;;;;30;;;;64;;
;SATYR;C1XD-X;4;Gas;16 860;3;INIT;51;;;;61;;;;;;;;;;57;;;;64;;;;;;;;34;;;;;;;;51;;;;;;;;;34;;;;;;;57;;;;51;57;;
;SATYR;C1XD-X;5;Gas;25 050;3;INIT;54;;;;60;;;;;;;;;;57;;;;65;;;;;;;;35;;;;;;;;54;;;;;;;;;35;;;;;;;57;;;;54;57;;
;SATYR;C1XD-X;6;Gas;21 770;3;INIT;54;;;;59;;;;;;;;;;59;;;;67;;;;;;;;24;;;;;;;;54;;;;;;;;;24;;;;;;;59;;;;54;59;;
;SATYR;C1XD-X;7;Temperate;5 870;3;INIT;100;;61;;;;81;;19;;;;;;;;28;;;;;;;;;;;;;;;;;;;;19;;19;;;;;;;61;;;;;;28;;;;61;;
;SATYR;C1XD-X;8;Storm;6 850;3;INIT;48;;;;47;;;;;;;;;;56;;;;74;;;;;;;;;;37;;;;;;48;;;;;;;;;;;;37;;37;;56;;;;47;56;;
;SATYR;B32-14;1;Barren;3 200;1;INIT;36;;;;55;;70;;;;;;;;;;62;;;;37;;;;;;;;;;;37;;;;;;;;37;;;55;;;;;;;;;36;;;36;55;;
;SATYR;B32-14;2;Barren;2 000;1;INIT;35;;;;56;;70;;;;;;;;;;64;;;;36;;;;;;;;;;;36;;;;;;;;36;;;56;;;;;;;;;35;;;35;56;;
;SATYR;B32-14;3;Barren;4 200;1;INIT;37;;;;60;;77;;;;;;;;;;64;;;;39;;;;;;;;;;;39;;;;;;;;39;;;60;;;;;;;;;37;;;37;60;;
;SATYR;B32-14;4;Barren;2 760;1;INIT;34;;;;59;;79;;;;;;;;;;61;;;;41;;;;;;;;;;;41;;;;;;;;41;;;59;;;;;;;;;34;;;34;59;;
;SATYR;B32-14;5;Barren;3 160;1;INIT;32;;;;63;;80;;;;;;;;;;60;;;;42;;;;;;;;;;;42;;;;;;;;42;;;60;;;;;;;;;32;;;32;60;;
;SATYR;B32-14;6;Temperate;5 750;1;INIT;27;;71;;;;94;;53;;;;;;;;78;;;;;;;;;;;;;;;;;;;;53;;53;;;;;;;71;;;;;;27;;;;71;;
;SATYR;B32-14;7;Storm;4 160;3;INIT;48;;;;47;;;;;;;;;;60;;;;77;;;;;;;;;;36;;;;;;48;;;;;;;;;;;;36;;36;;60;;;;47;60;;
;SATYR;B32-14;8;Gas;40 460;3;INIT;52;;;;59;;;;;;;;;;57;;;;65;;;;;;;;23;;;;;;;;52;;;;;;;;;23;;;;;;;57;;;;52;57;;
;SATYR;B32-14;9;Gas;70 230;3;INIT;50;;;;61;;;;;;;;;;55;;;;64;;;;;;;;32;;;;;;;;50;;;;;;;;;32;;;;;;;55;;;;50;55;;
;SATYR;B32-14;10;Gas;15 020;3;INIT;50;;;;61;;;;;;;;;;56;;;;66;;;;;;;;24;;;;;;;;50;;;;;;;;;24;;;;;;;56;;;;50;56;;
;SATYR;B32-14;11;Temperate;10 390;1;INIT;76;;72;;;;82;;23;;;;;;;;34;;;;;;;;;;;;;;;;;;;;23;;23;;;;;;;72;;;;;;34;;;;72;;
;SATYR;B32-14;12;Ice;15 580;3;INIT;101;;;;;;;;;;;;95;;;;52;;31;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;31;;52;;48;;52;;
;SATYR;C-N4OD;1;Barren;1 720;3;INIT;34;;;;62;;76;;;;;;;;;;63;;;;43;;;;;;;;;;;43;;;;;;;;43;;;62;;;;;;;;;34;;;34;62;;
;SATYR;C-N4OD;2;Lava;2 080;3;INIT;;;;;36;;;;;;43;;76;;;;;;;;;;69;;;;;;46;;;;36;69;;;;;;;;43;;;;;;;;;;;46;;;69;;
;SATYR;C-N4OD;3;Barren;3 320;3;INIT;34;;;;67;;85;;;;;;;;;;62;;;;44;;;;;;;;;;;44;;;;;;;;44;;;62;;;;;;;;;34;;;34;62;;
;SATYR;C-N4OD;4;Gas;19 830;3;INIT;52;;;;62;;;;;;;;;;56;;;;62;;;;;;;;31;;;;;;;;52;;;;;;;;;31;;;;;;;56;;;;52;56;;
;SATYR;C-N4OD;5;Storm;14 150;3;INIT;72;;;;77;;;;;;;;;;43;;;;57;;;;;;;;;;71;;;;;;43;;;;;;;;;;;;43;;71;;43;;;;72;72;;
;SATYR;C-N4OD;6;Gas;31 360;3;INIT;52;;;;63;;;;;;;;;;57;;;;67;;;;;;;;36;;;;;;;;52;;;;;;;;;36;;;;;;;57;;;;52;57;;
;SATYR;C-N4OD;7;Temperate;10 350;3;INIT;17;;65;;;;95;;55;;;;;;;;77;;;;;;;;;;;;;;;;;;;;55;;55;;;;;;;65;;;;;;17;;;;65;;
;SATYR;C-N4OD;8;Gas;31 590;3;INIT;51;;;;63;;;;;;;;;;58;;;;66;;;;;;;;32;;;;;;;;51;;;;;;;;;32;;;;;;;58;;;;51;58;;
;SATYR;C-N4OD;9;Storm;10 400;3;INIT;75;;;;79;;;;;;;;;;40;;;;53;;;;;;;;;;72;;;;;;40;;;;;;;;;;;;40;;72;;40;;;;75;75;;
;SATYR;C-N4OD;10;Oceanic;6 260;3;INIT;100;;;;;;55;;62;;;;;;;;69;;;;;;;;58;;;;;;;;;;;;62;58;55;;;;;;;;;;;;;69;;58;;69;;
;SATYR;CHA2-Q;1;Lava;2 060;3;INIT;;;;;31;;;;;;35;;61;;;;;;;;;;49;;;;;;38;;;;31;49;;;;;;;;35;;;;;;;;;;;38;;;49;;
;SATYR;CHA2-Q;2;Lava;3 380;3;INIT;;;;;38;;;;;;35;;60;;;;;;;;;;50;;;;;;42;;;;38;50;;;;;;;;35;;;;;;;;;;;42;;;50;;
;SATYR;CHA2-Q;3;Storm;5 060;3;INIT;59;;;;64;;;;;;;;;;41;;;;65;;;;;;;;;;53;;;;;;41;;;;;;;;;;;;41;;53;;41;;;;59;59;;
;SATYR;CHA2-Q;4;Storm;5 940;3;INIT;63;;;;65;;;;;;;;;;38;;;;56;;;;;;;;;;64;;;;;;38;;;;;;;;;;;;38;;63;;38;;;;63;63;;
;SATYR;CHA2-Q;5;Oceanic;5 110;3;INIT;90;;;;;;50;;52;;;;;;;;62;;;;;;;;54;;;;;;;;;;;;52;52;50;;;;;;;;;;;;;62;;54;;62;;
;SATYR;CHA2-Q;6;Lava;5 550;3;INIT;;;;;38;;;;;;31;;61;;;;;;;;;;50;;;;;;42;;;;38;50;;;;;;;;31;;;;;;;;;;;42;;;50;;
;SATYR;CHA2-Q;7;Storm;11 590;3;INIT;66;;;;68;;;;;;;;;;43;;;;60;;;;;;;;;;61;;;;;;43;;;;;;;;;;;;43;;61;;43;;;;66;66;;
;SATYR;CHA2-Q;8;Lava;2 030;3;INIT;;;;;40;;;;;;38;;63;;;;;;;;;;50;;;;;;40;;;;40;50;;;;;;;;38;;;;;;;;;;;40;;;50;;
;SATYR;CHA2-Q;9;Gas;22 760;3;INIT;56;;;;61;;;;;;;;;;54;;;;62;;;;;;;;14;;;;;;;;54;;;;;;;;;14;;;;;;;54;;;;56;56;;
;SATYR;CHA2-Q;10;Barren;5 760;3;INIT;37;;;;58;;74;;;;;;;;;;59;;;;29;;;;;;;;;;;29;;;;;;;;29;;;58;;;;;;;;;37;;;37;58;;
;SATYR;CHA2-Q;11;Barren;4 270;3;INIT;35;;;;59;;85;;;;;;;;;;56;;;;33;;;;;;;;;;;33;;;;;;;;33;;;56;;;;;;;;;35;;;35;56;;
;SATYR;CHA2-Q;12;Gas;28 460;3;INIT;54;;;;62;;;;;;;;;;56;;;;65;;;;;;;;24;;;;;;;;54;;;;;;;;;24;;;;;;;56;;;;54;56;;
;SATYR;CHA2-Q;13;Plasma;3 710;3;INIT;;;;;33;;;;;;;;34;;;;;;;;44;;46;;;;;;56;;;;33;34;;34;;;;33;;;;;;;;;;;;;46;;;46;;
;SATYR;G95F-H;1;Storm;4 280;3;INIT;69;;;;72;;;;;;;;;;46;;;;58;;;;;;;;;;60;;;;;;46;;;;;;;;;;;;46;;60;;46;;;;69;69;;
;SATYR;G95F-H;2;Barren;3 900;3;INIT;33;;;;60;;77;;;;;;;;;;61;;;;39;;;;;;;;;;;39;;;;;;;;39;;;60;;;;;;;;;33;;;33;60;;
;SATYR;G95F-H;3;Temperate;8 860;3;INIT;12;;67;;;;89;;51;;;;;;;;75;;;;;;;;;;;;;;;;;;;;51;;51;;;;;;;67;;;;;;12;;;;67;;
;SATYR;G95F-H;4;Temperate;7 110;3;INIT;5;;73;;;;92;;60;;;;;;;;93;;;;;;;;;;;;;;;;;;;;60;;60;;;;;;;73;;;;;;5;;;;73;;
;SATYR;G95F-H;5;Gas;40 530;3;INIT;53;;;;59;;;;;;;;;;60;;;;67;;;;;;;;20;;;;;;;;53;;;;;;;;;20;;;;;;;60;;;;53;60;;
;SATYR;G95F-H;6;Gas;21 920;3;INIT;51;;;;58;;;;;;;;;;59;;;;67;;;;;;;;30;;;;;;;;51;;;;;;;;;30;;;;;;;59;;;;51;59;;
;SATYR;G95F-H;7;Gas;39 800;3;INIT;54;;;;61;;;;;;;;;;57;;;;65;;;;;;;;36;;;;;;;;54;;;;;;;;;36;;;;;;;57;;;;54;57;;
;SATYR;G95F-H;8;Barren;4 340;3;INIT;33;;;;56;;74;;;;;;;;;;62;;;;37;;;;;;;;;;;37;;;;;;;;37;;;56;;;;;;;;;33;;;33;56;;
;SATYR;G95F-H;9;Ice;13 070;3;INIT;101;;;;;;;;;;;;99;;;;50;;34;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;;34;;50;;50;;50;;
;PHOENIX;YZ-LQL;1;Barren;3 280;1;INIT;30;;;;58;;75;;;;;;;;;;57;;;;39;;;;;;;;;;;39;;;;;;;;39;;;57;;;;;;;;;30;;;30;57;;
;PHOENIX;YZ-LQL;2;Barren;2 540;1;INIT;32;;;;50;;63;;;;;;;;;;62;;;;30;;;;;;;;;;;30;;;;;;;;30;;;50;;;;;;;;;32;;;32;50;;
;PHOENIX;YZ-LQL;3;Barren;6 450;1;INIT;32;;;;51;;67;;;;;;;;;;57;;;;31;;;;;;;;;;;31;;;;;;;;31;;;51;;;;;;;;;32;;;32;51;;
;PHOENIX;YZ-LQL;4;Barren;10 130;1;INIT;29;;;;57;;75;;;;;;;;;;59;;;;40;;;;;;;;;;;40;;;;;;;;40;;;57;;;;;;;;;29;;;29;57;;
;PHOENIX;YZ-LQL;5;Gas;53 320;3;INIT;44;;;;56;;;;;;;;;;52;;;;59;;;;;;;;27;;;;;;;;44;;;;;;;;;27;;;;;;;52;;;;44;52;;
;PHOENIX;YZ-LQL;6;Gas;47 920;3;INIT;47;;;;51;;;;;;;;;;53;;;;61;;;;;;;;34;;;;;;;;47;;;;;;;;;34;;;;;;;53;;;;47;53;;
;PHOENIX;YZ-LQL;7;Gas;22 520;3;INIT;47;;;;55;;;;;;;;;;52;;;;57;;;;;;;;25;;;;;;;;47;;;;;;;;;25;;;;;;;52;;;;47;52;;
;PHOENIX;YZ-LQL;8;Ice;24 680;3;INIT;92;;;;;;;;;;;;87;;;;44;;33;;;;;;44;;;;;;;;;;;;;;;;;;;;;;;;;33;;44;;44;;44;;
;PHOENIX;MN5N-X;1;Barren;3 870;3;INIT;30;;;;56;;71;;;;;;;;;;59;;;;41;;;;;;;;;;;41;;;;;;;;41;;;56;;;;;;;;;30;;;30;56;;
;PHOENIX;MN5N-X;2;Barren;1 900;3;INIT;33;;;;52;;70;;;;;;;;;;58;;;;38;;;;;;;;;;;38;;;;;;;;38;;;52;;;;;;;;;33;;;33;52;;
;PHOENIX;MN5N-X;3;Barren;5 960;3;INIT;33;;;;53;;64;;;;;;;;;;66;;;;31;;;;;;;;;;;31;;;;;;;;31;;;53;;;;;;;;;33;;;33;53;;
;PHOENIX;MN5N-X;4;Temperate;7 850;3;INIT;10;;76;;;;89;;34;;;;;;;;56;;;;;;;;;;;;;;;;;;;;34;;34;;;;;;;76;;;;;;10;;;;76;;
;PHOENIX;MN5N-X;5;Gas;14 830;3;INIT;51;;;;55;;;;;;;;;;53;;;;64;;;;;;;;26;;;;;;;;51;;;;;;;;;26;;;;;;;53;;;;51;53;;
;PHOENIX;MN5N-X;6;Gas;30 500;3;INIT;48;;;;54;;;;;;;;;;55;;;;60;;;;;;;;20;;;;;;;;48;;;;;;;;;20;;;;;;;55;;;;48;55;;
;PHOENIX;MN5N-X;7;Gas;108 760;3;INIT;50;;;;58;;;;;;;;;;52;;;;63;;;;;;;;35;;;;;;;;50;;;;;;;;;35;;;;;;;52;;;;50;52;;
;PHOENIX;MN5N-X;8;Gas;60 970;3;INIT;48;;;;58;;;;;;;;;;53;;;;61;;;;;;;;31;;;;;;;;48;;;;;;;;;31;;;;;;;53;;;;48;53;;
;PHOENIX;MN5N-X;9;Storm;5 580;3;INIT;45;;;;50;;;;;;;;;;58;;;;68;;;;;;;;;;40;;;;;;45;;;;;;;;;;;;40;;40;;58;;;;45;58;;
;PHOENIX;MN5N-X;10;Storm;6 520;3;INIT;70;;;;73;;;;;;;;;;45;;;;52;;;;;;;;;;67;;;;;;45;;;;;;;;;;;;45;;67;;45;;;;70;70;;
;PHOENIX;A-1CON;1;Barren;2 000;3;INIT;31;;;;51;;68;;;;;;;;;;55;;;;35;;;;;;;;;;;35;;;;;;;;35;;;51;;;;;;;;;31;;;31;51;;
;PHOENIX;A-1CON;2;Lava;2 040;3;INIT;;;;;38;;;;;;46;;63;;;;;;;;;;65;;;;;;46;;;;38;63;;;;;;;;46;;;;;;;;;;;46;;;63;;
;PHOENIX;A-1CON;3;Plasma;3 030;3;INIT;;;;;32;;;;;;;;43;;;;;;;;62;;53;;;;;;16;;;;32;43;;43;;;;32;;;;;;;;;;;;;16;;;43;;
;PHOENIX;A-1CON;4;Lava;1 870;3;INIT;;;;;35;;;;;;50;;64;;;;;;;;;;62;;;;;;44;;;;35;62;;;;;;;;50;;;;;;;;;;;44;;;62;;
;PHOENIX;A-1CON;5;Barren;2 680;3;INIT;31;;;;57;;72;;;;;;;;;;59;;;;41;;;;;;;;;;;41;;;;;;;;41;;;57;;;;;;;;;31;;;31;57;;
;PHOENIX;A-1CON;6;Temperate;5 100;3;INIT;10;;70;;;;93;;51;;;;;;;;78;;;;;;;;;;;;;;;;;;;;51;;51;;;;;;;70;;;;;;10;;;;70;;
;PHOENIX;A-1CON;7;Barren;6 290;3;INIT;30;;;;57;;74;;;;;;;;;;52;;;;46;;;;;;;;;;;46;;;;;;;;46;;;52;;;;;;;;;30;;;30;52;;
;PHOENIX;A-1CON;8;Barren;2 460;3;INIT;30;;;;50;;68;;;;;;;;;;56;;;;36;;;;;;;;;;;36;;;;;;;;36;;;50;;;;;;;;;30;;;30;50;;
;PHOENIX;A-1CON;9;Gas;15 160;3;INIT;45;;;;53;;;;;;;;;;54;;;;58;;;;;;;;39;;;;;;;;45;;;;;;;;;39;;;;;;;54;;;;45;54;;
;PHOENIX;A-1CON;10;Gas;23 580;3;INIT;48;;;;56;;;;;;;;;;52;;;;61;;;;;;;;31;;;;;;;;48;;;;;;;;;31;;;;;;;52;;;;48;52;;
;PHOENIX;A-1CON;11;Temperate;7 500;3;INIT;19;;67;;;;85;;50;;;;;;;;73;;;;;;;;;;;;;;;;;;;;50;;50;;;;;;;67;;;;;;19;;;;67;;
;PHOENIX;75FA-Z;1;Barren;2 440;3;INIT;30;;;;51;;60;;;;;;;;;;62;;;;30;;;;;;;;;;;30;;;;;;;;30;;;51;;;;;;;;;30;;;30;51;;
;PHOENIX;75FA-Z;2;Barren;4 060;3;INIT;29;;;;54;;72;;;;;;;;;;58;;;;39;;;;;;;;;;;39;;;;;;;;39;;;54;;;;;;;;;29;;;29;54;;
;PHOENIX;75FA-Z;3;Storm;9 390;3;INIT;75;;;;80;;;;;;;;;;33;;;;40;;;;;;;;;;79;;;;;;33;;;;;;;;;;;;33;;75;;33;;;;75;75;;
;PHOENIX;75FA-Z;4;Temperate;6 120;3;INIT;0;;70;;;;93;;63;;;;;;;;94;;;;;;;;;;;;;;;;;;;;63;;63;;;;;;;70;;;;;;0;;;;70;;
;PHOENIX;75FA-Z;5;Oceanic;11 740;3;INIT;93;;;;;;51;;55;;;;;;;;69;;;;;;;;60;;;;;;;;;;;;55;55;51;;;;;;;;;;;;;69;;60;;69;;
;PHOENIX;75FA-Z;6;Gas;50 570;3;INIT;48;;;;53;;;;;;;;;;53;;;;59;;;;;;;;38;;;;;;;;48;;;;;;;;;38;;;;;;;53;;;;48;53;;
;PHOENIX;75FA-Z;7;Gas;50 820;3;INIT;46;;;;54;;;;;;;;;;50;;;;61;;;;;;;;29;;;;;;;;46;;;;;;;;;29;;;;;;;50;;;;46;50;;
;PHOENIX;75FA-Z;8;Ice;13 250;3;INIT;92;;;;;;;;;;;;90;;;;42;;35;;;;;;44;;;;;;;;;;;;;;;;;;;;;;;;;35;;42;;42;;42;;
;PHOENIX;WY-9LL;1;Barren;2 590;3;INIT;31;;;;53;;63;;;;;;;;;;60;;;;31;;;;;;;;;;;31;;;;;;;;31;;;53;;;;;;;;;31;;;31;53;;
;PHOENIX;WY-9LL;2;Barren;2 370;3;INIT;32;;;;53;;70;;;;;;;;;;55;;;;41;;;;;;;;;;;41;;;;;;;;41;;;53;;;;;;;;;32;;;32;53;;
;PHOENIX;WY-9LL;3;Barren;3 110;3;INIT;29;;;;56;;73;;;;;;;;;;52;;;;43;;;;;;;;;;;43;;;;;;;;43;;;52;;;;;;;;;29;;;29;52;;
;PHOENIX;WY-9LL;4;Barren;4 150;3;INIT;31;;;;58;;77;;;;;;;;;;56;;;;40;;;;;;;;;;;40;;;;;;;;40;;;56;;;;;;;;;31;;;31;56;;
;PHOENIX;WY-9LL;5;Lava;6 930;3;INIT;;;;;25;;;;;;38;;76;;;;;;;;;;62;;;;;;29;;;;25;62;;;;;;;;38;;;;;;;;;;;29;;;62;;
;PHOENIX;WY-9LL;6;Gas;14 620;3;INIT;48;;;;51;;;;;;;;;;50;;;;60;;;;;;;;27;;;;;;;;48;;;;;;;;;27;;;;;;;50;;;;48;50;;
;PHOENIX;WY-9LL;7;Gas;27 190;3;INIT;46;;;;52;;;;;;;;;;51;;;;57;;;;;;;;24;;;;;;;;46;;;;;;;;;24;;;;;;;51;;;;46;51;;
;PHOENIX;WY-9LL;8;Gas;30 340;3;INIT;47;;;;51;;;;;;;;;;51;;;;57;;;;;;;;36;;;;;;;;47;;;;;;;;;36;;;;;;;51;;;;47;51;;
;PHOENIX;WY-9LL;9;Gas;25 700;3;INIT;45;;;;51;;;;;;;;;;50;;;;57;;;;;;;;22;;;;;;;;45;;;;;;;;;22;;;;;;;50;;;;45;50;;
;PHOENIX;D-Q04X;1;Lava;1 770;3;INIT;;;;;36;;;;;;18;;71;;;;;;;;;;70;;;;;;44;;;;36;70;;;;;;;;18;;;;;;;;;;;44;;;70;;
;PHOENIX;D-Q04X;2;Barren;2 600;3;INIT;37;;;;61;;69;;;;;;;;;;65;;;;37;;;;;;;;;;;37;;;;;;;;37;;;61;;;;;;;;;37;;;37;61;;
;PHOENIX;D-Q04X;3;Barren;2 910;3;INIT;34;;;;59;;78;;;;;;;;;;68;;;;36;;;;;;;;;;;36;;;;;;;;36;;;59;;;;;;;;;34;;;34;59;;
;PHOENIX;D-Q04X;4;Plasma;5 250;3;INIT;;;;;34;;;;;;;;49;;;;;;;;61;;57;;;;;;58;;;;34;49;;49;;;;34;;;;;;;;;;;;;57;;;57;;
;PHOENIX;D-Q04X;5;Lava;5 510;3;INIT;;;;;40;;;;;;67;;73;;;;;;;;;;70;;;;;;50;;;;40;70;;;;;;;;67;;;;;;;;;;;50;;;70;;
;PHOENIX;D-Q04X;6;Barren;6 840;3;INIT;34;;;;63;;83;;;;;;;;;;64;;;;50;;;;;;;;;;;50;;;;;;;;50;;;63;;;;;;;;;34;;;34;63;;
;PHOENIX;D-Q04X;7;Barren;12 290;3;INIT;33;;;;62;;80;;;;;;;;;;65;;;;42;;;;;;;;;;;42;;;;;;;;42;;;62;;;;;;;;;33;;;33;62;;
;PHOENIX;D-Q04X;8;Gas;25 970;3;INIT;53;;;;60;;;;;;;;;;59;;;;67;;;;;;;;24;;;;;;;;53;;;;;;;;;24;;;;;;;59;;;;53;59;;
;PHOENIX;D-Q04X;9;Gas;13 970;3;INIT;53;;;;58;;;;;;;;;;59;;;;67;;;;;;;;31;;;;;;;;53;;;;;;;;;31;;;;;;;59;;;;53;59;;
;PHOENIX;D-Q04X;10;Gas;18 100;3;INIT;54;;;;62;;;;;;;;;;57;;;;64;;;;;;;;36;;;;;;;;54;;;;;;;;;36;;;;;;;57;;;;54;57;;
;PHOENIX;Serpentis Prime;1;Lava;3 610;3;INIT;;;;;32;;;;;;23;;72;;;;;;;;;;66;;;;;;38;;;;32;66;;;;;;;;23;;;;;;;;;;;38;;;66;;
;PHOENIX;Serpentis Prime;2;Lava;2 150;3;INIT;;;;;29;;;;;;19;;71;;;;;;;;;;61;;;;;;34;;;;29;61;;;;;;;;19;;;;;;;;;;;34;;;61;;
;PHOENIX;Serpentis Prime;3;Lava;2 580;3;INIT;;;;;31;;;;;;29;;68;;;;;;;;;;67;;;;;;38;;;;31;67;;;;;;;;29;;;;;;;;;;;38;;;67;;
